City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
336,saint george,0,GR,1554234600,75,39.45,22.34,44.6,4.7
337,voznesenye,0,RU,1554236141,76,61.02,35.48,26.92,10.67
338,muisne,75,EC,1554231600,83,0.61,-80.02,82.4,6.93
339,emerald,0,AU,1554236037,82,-23.53,148.16,64.4,8.05
340,great falls,1,US,1554236108,45,47.5,-111.29,48.0,5.82
341,santa isabel do rio negro,24,BR,1554236142,84,-0.41,-65.02,83.62,3.62
342,tooele,90,US,1554236142,54,40.53,-112.3,55.0,14.99
343,san fernando,0,CL,1554231600,36,-34.58,-70.99,80.6,5.82
344,comodoro rivadavia,0,AR,1554231600,22,-45.87,-67.48,77.0,20.8
345,lensk,44,RU,1554236143,75,60.71,114.91,26.83,6.31
346,ilulissat,75,GL,1554234600,69,69.22,-51.1,37.4,18.34
347,taoudenni,36,ML,1554236144,21,22.68,-3.98,78.49,9.44
348,nemuro,32,JP,1554236047,100,43.32,145.57,29.8,12.57
349,axim,12,GH,1554236144,94,4.87,-2.24,84.43,8.66
350,birao,0,CF,1554236145,26,10.3,22.78,76.69,8.88
351,snasa,0,NO,1554232800,64,64.25,12.38,37.4,9.17
352,camacari,40,BR,1554235200,79,-12.7,-38.32,84.2,10.29
353,madison,90,US,1554235924,80,43.07,-89.38,45.0,8.05
354,boyuibe,90,BO,1554231600,94,-20.43,-63.28,69.8,7.43
355,saint-joseph,0,FR,1554236145,71,43.56,6.97,57.2,2.24
356,ust-barguzin,64,RU,1554236147,64,53.41,109.03,15.13,3.51
357,byron bay,75,AU,1554236124,93,-28.65,153.62,69.8,6.93
358,maposeni,24,TZ,1554236147,91,-10.58,35.4,66.25,2.28
359,mayumba,88,GA,1554236148,94,-3.44,10.65,82.72,4.29
360,polyarnyye zori,56,RU,1554236148,70,67.37,32.5,33.22,8.32
361,waingapu,20,ID,1554236148,100,-9.65,120.26,71.38,2.39
362,phan thiet,36,VN,1554236148,96,10.93,108.1,79.66,10.11
363,the valley,20,AI,1554235257,65,18.22,-63.06,84.2,17.22
364,richards bay,92,ZA,1554236149,100,-28.77,32.06,65.35,3.06
365,muriwai beach,80,NZ,1554236142,76,-36.82,174.45,60.01,9.17
366,mount gambier,92,AU,1554231600,66,-37.83,140.78,53.6,6.93
